Sine Envelope Sine Wave,20,3513887,-16.91810227,-16.85738678,-17.49203228,-17.1002846,-17.28969563,-17.08367841,-17.59801271,-16.76667531,-17.04786767,-17.04048745,-17.80708704,-16.63603931,-17.62142602,-17.14425875,-16.82277036,-18.08887777,-17.12668633,-16.97427476,-16.0883269,-17.77620399,-16.53260223,-17.60266725,-17.31048279,-16.87338808,-17.14751846,-16.43050101,-18.24121349,-17.37016733,-17.97324013,-17.34754863,,,,,,,,,,,,,,,,
Stretched V Sine Wave,20,1159544822,19.69762053,19.78183663,20.05926499,20.24001414,20.35878814,20.00894664,19.49540796,19.75547967,19.63015606,19.42447423,19.9584076,20.14011886,19.7680597,19.83935564,20.16067722,19.93246315,20.09751037,19.97783199,19.48176093,20.10564028,19.68326139,19.95505008,19.63952034,19.9485136,19.51063935,19.58275003,19.74381656,19.83869722,19.92054682,20.0616687,,,,,,,,,,,,,,,,
Ackey's One,20,165775389,171.3279831,179.7816901,199.2913333,181.8956213,199.5956475,169.2160291,140.1982447,195.9782534,194.905275,192.2261574,187.7902813,193.1042766,195.4145233,167.1179157,180.0907593,153.7097471,193.4351906,168.5362282,174.7009593,182.078468,197.0578998,212.9886947,174.3230685,212.9702378,173.3018904,198.2478443,179.2102545,189.3936617,177.287917,177.2085333,,,,,,,,,,,,,,,,
Ackey's Two,20,86262602,-1.661747925,276.5550469,239.0722255,261.348368,36.52152641,230.6474126,172.1864177,96.77103453,251.7768078,301.4142382,221.5866834,-1043.621726,296.616156,128.9214145,117.4617949,265.6499938,185.4442833,5.390611762,68.34215054,131.4554306,163.7189111,254.3493729,102.9580903,72.83609581,63.10612434,208.0831524,-0.822917187,-71.32534744,217.4350209,199.4821657,,,,,,,,,,,,,,,,
Egg Holder,20,11333413418,-9423.025163,-10995.03581,-9950.265039,-9512.056275,-9447.249188,-10067.35432,-9762.683184,-9627.300809,-9381.468823,-10090.90019,-10017.97134,-10949.59308,-10331.51829,-10214.79624,-10215.70747,-9169.044628,-9190.207665,-9996.132862,-9771.771582,-10202.90794,-10052.82004,-9490.485334,-9690.874211,-9323.566814,-9678.620936,-9926.582866,-10239.51684,-9336.32935,-10847.88726,-9890.455384,,,,,,,,,,,,,,,,
Rana,20,11958804748,-6273.557882,-6208.303464,-6399.293618,-6336.697977,-6313.920807,-6459.488674,-6432.588106,-6988.472481,-6167.283184,-6306.706839,-5994.128674,-6128.460685,-6239.876367,-6397.798766,-6354.293569,-6457.025801,-6720.926706,-6077.177819,-6386.428312,-6163.3203,-6079.064335,-6295.478492,-7098.404704,-6672.649267,-6528.137683,-6544.14089,-6826.954412,-5974.993411,-6279.668229,-6284.528557,,,,,,,,,,,,,,,,
Pathological,20,6249114,8.274037459,8.199326594,8.264276519,8.610325606,8.469708414,8.043407826,8.408050224,8.261161171,8.462577819,8.316391856,8.405340538,8.041932818,8.243317121,8.173578209,8.39495225,8.60720884,8.563039107,8.533141372,8.232829677,8.179148327,8.424893221,8.317982322,7.926011765,7.746375302,8.099609293,8.14963365,8.273349143,8.519228124,8.319888644,8.218175854,,,,,,,,,,,,,,,,
Michalewicz,20,11114045,-6.951240898,-6.175705258,-5.886260763,-6.618131305,-6.104644897,-6.873571528,-7.309089496,-6.159994268,-6.650439737,-6.229602015,-6.353216818,-5.596406098,-6.111338027,-6.628820626,-6.531591967,-7.319110431,-5.97323951,-7.295376578,-5.992922425,-6.699388379,-7.086120056,-5.608562019,-6.372427748,-6.951422385,-5.896874977,-6.759036323,-6.32565998,-6.221639036,-6.595953236,-6.483082788,,,,,,,,,,,,,,,,
Master's Cosine Wave,20,237833458,-18.32189241,-18.32411194,-18.53963112,-18.55682812,-18.53483933,-18.46312048,-18.42973794,-18.37130254,-18.26901642,-18.48117874,-18.45407756,-18.46848276,-18.37629127,-18.34310566,-18.42429436,-18.36923735,-18.35973507,-18.41746987,-18.28417762,-18.53512052,-18.37675288,-18.39828663,-18.3715326,-18.56847842,-18.46677815,-18.3517637,-18.39608779,-18.4600069,-18.32715619,-18.43619267,,,,,,,,,,,,,,,,
Schwefel,30,8535245019,-8848.046823,-8417.277713,-8785.090598,-9546.279263,-9013.303255,-8903.433628,-8831.369221,-8555.548538,-8867.530422,-8634.344101,-9088.002036,-8824.570943,-9867.090361,-8854.803239,-8903.44935,-8860.186105,-8705.61297,-8634.495736,-8981.909639,-8453.157561,-8686.216936,-8910.648388,-8702.35974,-9431.51061,-8587.371936,-8973.637603,-9140.351136,-8966.327843,-8476.513668,-9239.127862,,,,,,,,,,,,,,,,
1st De Jong,30,132392591,0.221868125,0.222432198,0.212712043,0.21486589,0.237596832,0.208081595,0.218213446,0.214759529,0.201763556,0.244617741,0.22773103,0.203937505,0.215416319,0.222467073,0.227656152,0.222173172,0.21756244,0.238080275,0.217297526,0.220298871,0.209051279,0.229482693,0.214270188,0.214270163,0.205078753,0.233239976,0.228591638,0.226074379,0.229734404,0.218994766,,,,,,,,,,,,,,,,
Rosenbrock,30,1259016,6729986.252,4989000.608,6330103.894,5514144.323,6248685.868,6171631.386,4124198.136,6642448.246,6117724.925,6303738.527,6441822.317,6663902.071,6891691.499,6391047.765,7178635.043,5398760.252,5793750.046,5749996.321,5204463.681,4810096.965,4894736.325,6036340.421,6000336.099,6517479.346,6400166.796,4423891.224,6496776.791,6660579.048,6931288.821,5640438.397,,,,,,,,,,,,,,,,
