Ackey's Two,20,473246402,290.9807009,99.88292397,298.7153552,147.0762216,228.464994,215.0213566,228.2905463,244.1655135,214.9272425,27.26498459,205.6047433,279.6742861,289.2365592,191.2145179,267.4396368,336.9551141,43.64737119,268.6852116,201.1195864,327.1155787,292.6367542,138.6935306,270.1439367,336.0122701,338.1784415,232.492104,300.0407674,234.2051831,273.3530717,340.7565296,,,,,,,,,,,,,,,,
Egg Holder,20,804833670,-3.17E+36,-2.42E+33,-1.68E+32,-1.07E+32,-1.10E+38,-1.14E+35,-1.08E+40,-8.00E+33,-1.36E+39,-1.46E+44,-4.62E+36,-1.25E+39,-5.28E+33,-7.54E+38,-4.04E+35,-8.70E+33,-2.75E+42,-1.70E+40,-9.12E+36,-2.82E+36,-3.59E+32,-8.10E+38,-1.26E+34,-8.08E+34,-6.47E+35,-1.01E+35,-3.90E+36,-3.66E+38,-1.26E+43,-3.32E+33,,,,,,,,,,,,,,,,
Rana,20,1257154164,-1.51E+37,-2.88E+35,-1.16E+36,-1.11E+39,-6.25E+37,-7.45E+40,-8.82E+34,-4.86E+33,-2.02E+39,-2.53E+33,-6.16E+35,-1.29E+41,-1.37E+38,-3.08E+39,-2.13E+35,-6.06E+37,-2.54E+35,-9.50E+35,-1.43E+37,-7.60E+32,-2.54E+33,-7.54E+31,-7.56E+40,-1.76E+38,-5.45E+35,-6.03E+38,-5.60E+34,-6.67E+36,-3.06E+33,-1.03E+36,,,,,,,,,,,,,,,,
Pathological,20,183150122,8.551627493,8.59090098,8.512722132,8.492030968,8.514070339,8.471045168,8.626591703,8.566646848,7.965267466,8.450583381,8.41307701,8.53505613,8.614951442,8.373800905,8.632174183,8.483237649,8.520820174,8.531089607,8.572224023,8.539341954,8.669287425,8.278409268,8.619133544,8.534497673,8.501341877,8.433738631,8.551821678,8.516098126,8.187842826,8.587910203,,,,,,,,,,,,,,,,
Michalewicz,20,399007793,-5.285991866,-5.681808957,-5.571646884,-6.547140607,-6.441098089,-5.733406031,-6.576069699,-6.789525115,-5.640755961,-6.485086179,-5.739825563,-6.032429758,-6.187189691,-6.354837796,-5.987606846,-6.750418821,-5.060380966,-5.978006468,-5.795627646,-5.927992747,-6.798329809,-5.739784667,-5.798429998,-6.265431571,-6.155388924,-6.75205364,-6.219365408,-6.372409944,-5.181227717,-5.403984352,,,,,,,,,,,,,,,,
Master's Cosine Wave,20,193402464,-10.97099343,-10.97025961,-10.21576141,-11.36628505,-10.99734489,-10.73610016,-11.9533612,-10.91315452,-10.10121074,-11.00190705,-10.57129395,-10.25082413,-10.52172168,-11.67068053,-10.27305183,-10.08033732,-12.71834329,-12.8944537,-10.30657314,-10.58326661,-11.36634071,-11.01280304,-11.01509843,-10.76383689,-11.56465595,-12.48108527,-12.21690663,-10.60151808,-9.927828497,-10.47774758,,,,,,,,,,,,,,,,
Schwefel,30,352368099,-2.49E+42,-8.28E+43,-9.91E+39,-2.28E+40,-6.82E+35,-1.45E+41,-1.76E+41,-3.68E+42,-1.76E+37,-4.04E+38,-3.07E+44,-4.01E+36,-2.08E+40,-2.95E+35,-3.07E+39,-3.11E+43,-1.48E+41,-6.25E+39,-5.82E+40,-1.32E+43,-3.45E+38,-7.72E+43,-3.30E+36,-2.76E+42,-1.77E+36,-1.27E+37,-6.24E+40,-9.35E+39,-6.09E+39,-1.08E+40,,,,,,,,,,,,,,,,
1st De Jong,30,27017807,75550.52063,65590.17608,69689.83504,68115.16474,67803.02866,68552.49254,59411.04568,76418.42629,55887.27546,60578.10812,58078.08741,60073.05217,69474.94463,72020.00706,60205.65328,63079.31474,68469.63237,55646.32768,64660.48255,71771.42881,61529.31299,69658.01529,64184.55809,69792.03959,54476.08821,55378.80796,69432.70008,60013.35915,63387.99462,65100.357,,,,,,,,,,,,,,,,
Rosenbrock,30,29531513,6290340.221,5521488.106,6780345.689,6899858.619,5612097.883,6880696.71,6577907.847,5882862.586,6891922.197,6806865.693,6364148.421,5107882.9,5235983.232,6323536.248,4095332.58,5867143.351,6781012.186,6288752.216,5676318.631,6287541.001,5249224.338,5872390.862,5717295.283,5401975.174,5363094.711,7263453.823,5957318.493,6632969.421,5264749.548,6687618.743,,,,,,,,,,,,,,,,
Rastrigin,30,160085554,334379.3218,333152.4023,311039.4426,355596.6155,357239.6594,403330.3572,327754.9266,351707.1677,347279.5273,375409.0792,306270.1864,386238.2262,310100.5827,383766.7589,360054.5995,410381.5533,311757.032,418610.2436,349707.2025,423211.2302,407305.5978,337071.3478,381144.4611,335450.9247,348508.3586,384282.5146,388745.4291,240723.7021,322631.6129,279084.8693,,,,,,,,,,,,,,,,
Griewangk,30,316869563,447.1317205,343.5617534,406.8302389,420.9021992,471.9008845,429.3260925,401.1328363,361.1184175,383.490449,448.807848,440.0207612,392.3736361,424.6226456,406.6339322,426.397136,463.9303791,329.9621237,403.9706999,422.4175288,290.4344795,390.0779485,437.63347,382.9396139,438.1194844,326.1355287,368.6632197,428.0077117,409.1069105,321.5453301,366.647618,,,,,,,,,,,,,,,,
Sine Envelope Sine Wave,30,214493531,-24.46270667,-23.90876321,-23.86109649,-23.95002873,-24.99966492,-23.37015138,-26.64331456,-23.86222168,-25.04805376,-25.60389355,-24.97928025,-24.50715583,-24.79939101,-24.85633488,-24.86913831,-24.02447542,-24.77078327,-24.59792811,-24.50007825,-23.74956695,-23.4494318,-24.66796815,-24.41389829,-23.33909213,-24.87121369,-25.40521106,-24.78104027,-23.75240674,-25.4030115,-23.81669959,,,,,,,,,,,,,,,,
Stretched V Sine Wave,30,604517566,69.33210818,74.03941665,76.6465043,70.51296418,80.4463216,78.9162384,60.79192888,76.8503104,66.11425849,78.1258791,77.30511913,72.56426063,68.31843288,70.56239889,71.52526256,71.31707397,69.59595623,71.73651565,71.48042626,68.34555935,79.86623365,74.96275527,72.25249696,73.01727308,67.00734316,77.61334841,70.36727077,73.77673867,73.76666902,70.94924432,,,,,,,,,,,,,,,,
Ackey's One,30,521109054,472.7669709,443.8969613,465.8535373,455.184131,447.738567,459.0690721,443.5763305,446.7794106,468.5316689,416.4658316,455.3164271,441.7663482,428.1361849,465.6144133,454.6132753,459.8200146,368.158004,445.4901098,398.9122751,414.8779646,454.3018699,438.6069742,397.8556021,465.6764456,486.9472084,458.9570963,431.2129423,473.6183628,474.5927767,449.6183104,,,,,,,,,,,,,,,,
Ackey's Two,30,655935131,528.987763,463.6706921,485.4135863,484.2470268,357.3262304,385.0152914,448.7113406,328.2899115,452.6828513,476.5823788,-144.340968,415.7823001,251.0967708,502.9988318,381.514631,522.0254637,467.8940972,479.7571954,406.4917954,445.800805,403.5531964,225.8614922,462.9575305,505.9798661,529.7691469,324.5697709,421.1732501,505.6160193,481.8156981,467.5108223,,,,,,,,,,,,,,,,
Egg Holder,30,743163988,-2.12E+32,-3.85E+43,-4.77E+36,-1.03E+39,-5.87E+32,-2.77E+33,-3.50E+33,-4.80E+35,-2.59E+35,-4.90E+33,-8.58E+39,-8.89E+37,-5.08E+37,-3.67E+41,-6.08E+36,-4.34E+36,-1.47E+37,-4.76E+35,-7.36E+40,-1.40E+36,-9.42E+36,-1.90E+40,-4.71E+34,-8.94E+41,-7.67E+38,-4.66E+40,-1.26E+35,-2.72E+35,-4.14E+35,-4.90E+33,,,,,,,,,,,,,,,,
Rana,30,1200902507,-2.39E+38,-4.44E+42,-2.58E+35,-9.78E+35,-5.02E+33,-2.27E+38,-1.51E+36,-2.68E+39,-3.94E+35,-3.46E+34,-1.61E+38,-1.44E+38,-1.38E+39,-2.01E+36,-5.82E+33,-3.74E+40,-2.56E+33,-1.45E+40,-1.76E+33,-3.56E+39,-1.11E+34,-7.63E+35,-4.93E+35,-5.70E+37,-2.65E+38,-2.23E+33,-1.85E+39,-4.74E+33,-2.66E+42,-4.20E+34,,,,,,,,,,,,,,,,
Pathological,30,275197554,13.55566737,13.22004444,13.48055578,13.16824675,13.29125802,13.20389593,13.41216485,13.17058999,13.05279271,13.30734959,13.58275557,13.5406118,13.58397009,13.55355536,13.42005565,13.5199443,13.19573763,13.31811205,13.53049394,13.08545274,13.39450458,12.89435859,13.55427485,13.44443061,12.96304036,13.58552613,13.2886813,13.40853009,13.26951528,13.14508985,,,,,,,,,,,,,,,,
Michalewicz,30,615436100,-8.853016745,-8.04729045,-8.538721595,-7.367745834,-8.914066936,-7.726866652,-7.611094143,-6.99648471,-7.410728224,-7.635742121,-7.443218117,-7.5948925,-7.190065507,-8.96373281,-9.426203333,-9.419583923,-7.351319976,-7.960535553,-7.534997975,-7.813620754,-8.449257528,-7.295349799,-7.30225185,-8.792717703,-9.117187302,-8.14646275,-10.50485836,-7.020310994,-7.538711562,-7.832958665,,,,,,,,,,,,,,,,
Master's Cosine Wave,30,301963286,-13.38616498,-15.84828629,-13.13129764,-12.8745113,-12.77767012,-14.8355144,-16.60934012,-14.61894515,-15.21171839,-12.55456144,-16.99019875,-15.05867311,-12.85754005,-14.86539197,-13.51344475,-14.32748887,-12.98383866,-16.67119645,-13.05698584,-13.35889428,-14.80230992,-13.33494756,-12.76957862,-13.30126994,-13.81503942,-14.22372847,-14.19092139,-12.65432601,-15.92318242,-15.02505931,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.4E+41,-6.0E+38,1.4E+43,3.2E+42,1.4E+02,-9.0E+41,-6.4E+38,1.7E+43,3.5E+42,3.4E+02,-1.4E+42,-1.1E+39,2.5E+43,4.8E+42,4.3E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
