Schwefel,10,89925427,-2.20E+18,-1.90E+18,-2.97E+17,-1.77E+18,-1.47E+18,-8.79E+16,-1.73E+18,-1.40E+17,-2.98E+17,-1.54E+19,-7.76E+19,-2.42E+17,-3.83E+17,-3.92E+17,-3.22E+19,-1.41E+18,-1.72E+20,-1.45E+18,-1.56E+18,-4.92E+18,-2.18E+16,-2.59E+18,-1.91E+17,-6.29E+17,-3.91E+17,-6.50E+15,-1.01E+17,-1.30E+18,-1.35E+18,-2.13E+17,,-1.1E+19,-1.3E+18,1.7E+20,3.4E+19,9.0E+01,-4.2E+18,-3.6E+17,4.9E+19,9.6E+18,1.7E+02,-1.9E+18,-5.3E+17,1.6E+19,3.6E+18,2.4E+02
1st De Jong,10,14475335,945.5174333,1268.748178,1060.31079,810.9888958,1710.748102,1057.002526,912.9782541,1195.105458,947.7646576,819.3694881,849.0321075,1026.2148,985.4040415,723.7018622,1342.903476,1501.559791,870.6228676,1063.583293,1525.200393,834.6026852,1584.011792,896.8640407,1156.948308,889.8432515,2539.094028,1136.294127,746.0098483,1155.620517,1196.184277,1288.29693,,1.1E+03,1.1E+03,1.8E+03,3.7E+02,1.4E+01,2.8E+04,2.8E+04,2.0E+04,5.4E+03,1.7E+01,6.2E+04,6.1E+04,2.4E+04,6.0E+03,2.1E+01
Rosenbrock,10,17536562,-8.20E+10,-1.94E+10,-9.16E+10,-9.78E+10,-8.64E+10,-5.87E+11,-1.21E+11,-5.35E+11,-2.88E+09,-2.65E+09,-1.24E+12,-1.99E+12,-2.08E+12,-1.51E+09,-5.41E+11,-5.53E+12,-7.49E+10,-1.62E+11,-9.48E+09,-3.57E+10,-7.35E+08,-4.90E+09,-7.93E+11,-1.79E+10,-3.15E+11,-5.93E+11,-1.58E+11,-3.63E+12,-6.69E+10,-3.35E+10,,-6.3E+11,-9.5E+10,5.5E+12,1.2E+12,1.8E+01,2.5E+06,2.5E+06,1.6E+06,4.0E+05,2.3E+01,6.1E+06,6.0E+06,3.1E+06,7.1E+05,3.1E+01
Rastrigin,10,57190790,3029.197063,1391.295949,1826.14297,2431.711292,1172.931361,1767.360554,2199.479915,1892.908194,1021.392687,3083.651838,1953.592882,2172.043562,1911.536566,2652.069732,3017.921982,2556.949043,1540.53493,2380.968556,2127.308942,2098.20079,2287.008093,1816.946815,1093.472768,1854.53285,2058.743533,971.1959951,1912.924174,1378.499026,1130.867563,2588.457487,,2.0E+03,1.9E+03,2.1E+03,5.9E+02,5.7E+01,1.1E+05,1.1E+05,6.8E+04,1.7E+04,1.0E+02,3.4E+05,3.3E+05,1.5E+05,4.0E+04,1.6E+02
Griewangk,10,99769981,5.028062378,6.09692281,4.557648676,7.235487626,10.34476013,9.585217383,12.06361375,8.873771682,7.86611919,8.361593837,5.495210891,8.04281477,6.059059859,9.483845218,5.271240038,10.171364,10.68882906,7.311466714,6.419172862,8.247401025,2.858036458,8.629607725,13.38949033,9.514592534,12.73253729,8.628846022,9.027909036,9.778319748,8.53027145,8.622888034,,8.3E+00,8.6E+00,1.1E+01,2.4E+00,1.0E+02,1.7E+02,1.7E+02,1.3E+02,3.3E+01,2.1E+02,4.0E+02,4.0E+02,1.6E+02,3.6E+01,3.0E+02
Sine Envelope Sine Wave,10,63957231,-9.757049535,-9.363837697,-9.414666438,-9.653405168,-9.664836437,-9.463632385,-8.891798267,-9.541114364,-8.956960171,-9.789744498,-9.320656396,-9.650763294,-9.733617524,-9.531233644,-9.623110365,-10.2239181,-9.68533875,-9.240730343,-9.694777645,-9.415744656,-9.660631822,-9.177115853,-8.817619628,-9.65566466,-9.189032766,-9.570180071,-9.195991848,-9.689037827,-9.426122745,-9.355091691,,-9.5E+00,-9.5E+00,1.4E+00,3.0E-01,6.4E+01,-1.7E+01,-1.7E+01,1.7E+00,4.7E-01,1.2E+02,-2.5E+01,-2.5E+01,3.0E+00,7.4E-01,1.8E+02
Stretched V Sine Wave,10,197358901,12.51890711,16.80914326,12.75452646,15.14431282,10.67307767,13.74792243,13.95935358,12.47546751,15.84418845,14.81632635,15.39532368,15.17659642,14.73839685,14.53231241,12.54455429,14.20834868,12.27625003,15.1967671,13.28068996,12.94557593,15.88798204,14.01149427,13.35509973,12.27015728,12.67679249,11.61833009,13.22523312,11.51608593,14.56203271,13.66227074,,1.4E+01,1.4E+01,6.1E+00,1.5E+00,2.0E+02,4.2E+01,4.2E+01,1.0E+01,2.6E+00,3.8E+02,7.1E+01,7.0E+01,1.4E+01,3.5E+00,5.8E+02
Ackey's One,10,137130002,13.51173989,7.686203236,29.2171994,18.30006898,19.17180288,36.40039828,16.04621256,20.60769556,10.42019965,17.07194765,21.23185035,24.35079319,22.9472497,20.59150298,19.56107789,18.7687893,29.45089334,30.29339112,29.15223576,22.86188768,28.18249897,15.63112967,27.96902897,20.67669042,28.85815697,36.25109775,21.39901758,26.20436584,26.63606554,31.49017418,,2.3E+01,2.2E+01,2.9E+01,7.0E+00,1.4E+02,2.2E+02,2.3E+02,9.1E+01,2.3E+01,2.8E+02,4.2E+02,4.3E+02,1.7E+02,4.1E+01,4.1E+02
Ackey's Two,10,198229464,-173.7851001,-1166.074086,-61.35511618,-101.3970063,-433.710641,-0.894839064,33.74311912,-3932.032594,-455.4832879,102.0871896,-205.9594944,-946917.0315,37.96348609,-2.27198215,-418662.1453,35.31232762,-543.0837631,-156.3050574,-435213.6062,-610710.8842,-10276.82799,15.9911871,-1150.19494,-369.8881692,-61040.16963,-4.228369933,-7673.227991,-7266.176421,-210.5564052,-49.89408466,,-8.4E+04,-2.9E+02,9.5E+05,2.2E+05,2.0E+02,1.3E+02,2.4E+02,9.4E+02,2.3E+02,4.1E+02,3.2E+02,3.8E+02,1.2E+03,2.2E+02,6.3E+02
Egg Holder,10,144294380,-5.09E+14,-1.31E+16,-1.87E+16,-1.18E+17,-4.93E+16,-8.49E+16,-2.20E+18,-4.47E+15,-1.35E+17,-1.05E+16,-1.80E+15,-3.14E+17,-1.81E+15,-6.62E+16,-9.90E+15,-8.87E+16,-3.60E+17,-1.62E+15,-1.03E+16,-1.18E+15,-5.99E+16,-3.07E+16,-2.70E+15,-4.30E+15,-2.02E+15,-3.91E+16,-2.61E+17,-1.87E+16,-2.46E+16,-2.67E+18,,-2.2E+17,-2.2E+16,2.7E+18,6.1E+17,1.4E+02,-7.9E+17,-2.2E+16,1.6E+19,3.0E+18,2.8E+02,-8.7E+16,-2.4E+16,8.1E+17,1.7E+17,4.6E+02
