Rana,10,3922504,2.989898164,0.005872315,10.69782276,0.149257271,3.075446678,0.088661913,0.022773578,0.141818236,0.014013752,0.053226472,0.168954889,0.006460851,38.4804835,0.044609233,23.58175587,2.070279951,5.159578775,0.31738885,0.085408464,0.543194333,0.020354019,0.399097721,0.2214703,0.053911447,0.029141961,0.02748659,0.014429944,0.01547041,6.417081038,0.060422357,,3.2E+00,1.2E-01,3.8E+01,8.2E+00,3.9E+00,6.8E+00,1.8E-01,5.8E+01,1.5E+01,8.3E+00,6.2E+00,2.1E-01,6.8E+01,1.4E+01,1.3E+01
Pathological,10,2221549,0.182277433,0.19332153,0.182045416,0.192027246,0.199703935,0.213059302,0.181977542,0.186688952,0.199705091,0.181845412,0.239805534,0.201711005,0.199465566,0.181834758,0.197529037,0.196171125,0.191379208,0.196887803,0.216114104,0.182118516,0.221102629,0.195078011,0.200017696,0.217612352,0.200183647,0.218847711,0.19992334,0.200195114,0.182459588,0.200123604,,2.0E-01,2.0E-01,5.8E-02,1.4E-02,2.2E+00,1.1E-01,1.0E-01,2.9E-02,7.3E-03,4.1E+00,7.1E-02,7.0E-02,1.2E-02,2.9E-03,6.3E+00
Michalewicz,10,4523408,1.000046961,0.989602388,1.000980159,1.091275817,1.001311918,1.097581443,1.00009197,1.056473842,1.02015295,1.000067659,0.968214478,1.021435453,1.009452637,1.000295588,1.000096331,1.253402345,1.061073063,1.000073283,1.000039508,0.964345731,1.056448491,1.000014734,1.000000099,1.003707372,1.000000005,0.917731281,1.000137775,1.000108112,1.131233473,1,,1.0E+00,1.0E+00,3.4E-01,6.0E-02,4.5E+00,1.0E+00,1.0E+00,3.5E-01,6.4E-02,8.5E+00,1.1E+00,1.0E+00,6.9E-01,1.5E-01,1.2E+01
Master's Cosine Wave,10,2246025,0.684504847,0.620444059,0.783405585,0.692814033,0.624078453,0.628513125,0.778539005,0.644259524,0.64930093,0.645003501,0.630805908,0.632934183,0.612869509,0.658396165,0.657829812,0.619187712,0.646767684,0.600531488,0.669808323,0.62447386,0.700153213,0.621255558,0.619996394,0.640592185,0.622764102,0.639060945,0.609281289,0.764197313,0.679837613,0.637577941,,6.5E-01,6.4E-01,1.8E-01,4.8E-02,2.2E+00,6.2E-01,6.2E-01,2.9E-01,4.7E-02,4.8E+00,6.2E-01,6.2E-01,2.1E-01,4.0E-02,7.6E+00
Shekel's Foxhole,10,4236089,1.142393724,1.200936951,1.149585068,1.173977767,1.175116077,1.169722957,1.169304259,1.206038407,1.209188503,1.145821756,1.163853633,1.133693816,1.15030763,1.168061369,1.161979854,1.192303868,1.156142923,1.153023789,1.255571881,1.155548478,1.147447757,1.163092031,1.146154507,1.14812578,1.157991635,1.120799986,1.152989932,1.120865218,1.196970545,1.165141121,,1.2E+00,1.2E+00,1.3E-01,2.8E-02,4.2E+00,,,,,,,,,,
Schwefel,20,3317323,0.306304486,0.464171588,1.117525311,0.761656408,0.025318607,1.664490605,0.099564026,1.078218234,1.246463331,0.024169916,0.210532707,0.079807077,0.400366595,7.033001098,0.18712911,1.378034947,1.149985268,0.309652124,0.016840449,8.065176806,0.272371593,0.055364992,0.073535647,0.037805839,0.428774518,8.18959479,0.847117834,4.142097194,0.245822456,4.196214149,,,,,,,,,,,,,,,,
1st De Jong,20,1077863,2.70E-05,1.68E-05,1.43E-05,2.24E-05,2.12E-05,1.25E-05,2.00E-05,1.86E-05,2.29E-05,1.59E-05,1.72E-05,1.26E-05,1.51E-05,1.91E-05,1.98E-05,1.34E-05,1.50E-05,1.79E-05,2.04E-05,1.48E-05,3.01E-05,2.01E-05,2.21E-05,1.86E-05,2.18E-05,1.87E-05,1.59E-05,2.64E-05,1.44E-05,1.62E-05,,,,,,,,,,,,,,,,
Rosenbrock,20,962633,1.88E-07,2.17E-07,1.98E-07,1.32E-07,1.89E-07,1.60E-07,2.28E-07,2.56E-07,2.38E-07,3.05E-07,1.33E-07,1.80E-07,1.88E-07,3.13E-07,2.11E-07,1.94E-07,1.65E-07,2.09E-07,1.88E-07,2.12E-07,1.96E-07,1.41E-07,2.48E-07,2.53E-07,1.64E-07,2.46E-07,1.72E-07,1.18E-07,1.98E-07,1.64E-07,,,,,,,,,,,,,,,,
Rastrigin,20,2748465,5.83E-06,5.24E-06,4.62E-06,4.23E-06,4.21E-06,5.53E-06,3.92E-06,5.23E-06,4.08E-06,4.02E-06,4.71E-06,4.84E-06,4.29E-06,8.37E-06,4.39E-06,4.50E-06,4.52E-06,5.70E-06,3.84E-06,4.55E-06,4.00E-06,6.10E-06,8.00E-06,5.18E-06,3.73E-06,4.74E-06,5.80E-06,6.11E-06,3.50E-06,6.07E-06,,,,,,,,,,,,,,,,
Griewangk,20,4537898,0.002338452,0.003094478,0.004103653,0.002767225,0.003301141,0.003309719,0.003172764,0.003358267,0.003218169,0.002680933,0.003197531,0.005699213,0.002777795,0.00348051,0.002502047,0.003216316,0.002601727,0.003466603,0.002576167,0.002913562,0.003434245,0.003833196,0.002171562,0.002428893,0.002807825,0.007162626,0.002817704,0.0044159,0.00239274,0.003221377,,,,,,,,,,,,,,,,
